episode,reward,length
1412,1.643521,15
1413,2.321059,24
1414,-0.342435,22
1415,0.940793,30
1416,-0.001012,30
1417,-4.497392,25
1418,-2.419051,18
1419,2.087018,30
1420,-0.281329,25
1421,-4.772802,30
1422,1.696891,22
1423,-3.653756,19
1424,-7.213663,28
1425,-4.404892,19
1426,0.020886,12
1427,-3.782245,19
1428,-0.490407,30
1429,-3.0136,30
1430,-1.186056,18
1431,3.012658,21
1432,0.291915,27
1433,0.183468,28
1434,-0.95593,30
1435,2.886567,18
1436,-4.74876,15
1437,1.840615,30
1438,1.458774,10
1439,2.936038,22
1440,3.517424,21
1441,-0.210299,16
1442,-5.185898,19
1443,1.546334,24
1444,2.579834,19
1445,-1.673189,30
1446,-0.449668,25
1447,-2.497658,24
1448,-4.074733,21
1449,-5.094114,28
1450,0.428546,30
1451,-4.362138,14
1452,2.299608,16
1453,-3.050818,30
1454,0.906961,16
1455,1.874428,22
1456,0.103013,10
1457,-1.88855,24
1458,-2.192906,26
1459,-0.545463,26
1460,1.19753,17
1461,-8.041027,20
1462,1.019697,17
1463,2.978374,30
1464,3.255338,29
1465,2.266883,23
1466,-2.33327,30
1467,4.055984,30
1468,0.977433,22
1469,2.400676,22
1470,-7.176198,30
1471,0.322507,9
1472,-4.375321,30
1473,-1.405598,24
1474,2.239116,22
1475,0.572284,30
1476,2.997789,26
1477,0.471036,25
1478,2.609739,20
1479,1.403779,20
1480,2.128584,29
1481,-2.7719,20
1482,-0.852507,13
1483,-10.731106,30
1484,2.81595,23
1485,-5.734335,30
1486,-4.267642,25
1487,1.03334,18
1488,-2.648409,28
1489,1.780974,30
1490,0.175073,14
1491,-5.412777,27
1492,-0.00556,24
1493,2.344882,30
1494,-4.629912,30
1495,-3.348643,20
1496,-2.475233,30
1497,-6.291284,26
1498,3.121888,25
1499,-4.704306,18
1500,-0.830601,29
1501,-5.368572,30
1502,1.716269,19
1503,-2.577541,30
1504,-2.730249,27
1505,1.433114,19
1506,-10.649597,30
1507,1.62135,23
1508,0.694601,30
1509,2.114546,22
1510,0.145939,30
1511,-6.181776,21
1512,-1.615675,30
1513,-1.90058,30
1514,1.026668,12
1515,-0.882623,30
1516,2.328863,17
1517,-10.529053,24
1518,-3.420989,26
1519,3.30903,30
1520,-5.021033,30
1521,-3.239352,20
1522,4.148478,30
1523,-0.296443,16
1524,2.042425,22
1525,-4.107842,30
1526,0.738703,17
1527,-4.174751,30
1528,-0.836794,27
1529,0.661794,30
1530,-3.017239,29
1531,-0.867067,30
1532,-2.174774,30
1533,0.814723,30
1534,-2.055471,26
1535,0.443872,20
1536,-1.02212,18
1537,2.886371,29
1538,2.117149,18
1539,-2.580121,19
1540,-7.459355,16
1541,-3.982641,30
1542,-9.854129,30
1543,-4.42766,21
1544,-1.856928,20
1545,2.539138,30
1546,1.612374,28
1547,-1.377694,22
1548,-1.107064,28
1549,-1.173141,22
1550,-5.918437,22
1551,-3.100641,30
1552,-8.207188,30
1553,0.933245,21
1554,-10.003931,30
1555,-0.005901,30
1556,-0.19586,15
1557,-3.372417,30
1558,0.660536,19
1559,0.886817,18
1560,0.960142,12
1561,0.827883,30
1562,-9.993643,30
1563,-1.450253,26
1564,-1.74516,20
1565,-9.320386,22
1566,-2.043482,28
1567,3.060821,29
1568,2.009851,30
1569,-1.125585,30
1570,0.675116,28
1571,-1.77439,30
1572,0.878311,13
1573,-8.652451,30
1574,-2.167644,30
1575,1.447146,13
1576,-0.645143,30
1577,-3.983918,30
1578,0.470953,29
1579,-4.648138,19
1580,0.998419,27
1581,-2.421125,21
1582,-0.226509,22
1583,-0.065584,30
1584,-3.636175,30
1585,-0.987735,29
1586,-3.604473,30
1587,-1.001153,26
1588,-4.376155,30
1589,-0.631682,30
1590,0.694702,24
1591,-0.507866,21
1592,-2.029459,22
1593,-1.277794,30
1594,-2.183475,12
1595,-7.444306,29
1596,2.720558,20
1597,0.72538,30
1598,-3.164833,21
1599,-3.240431,16
1600,1.183257,21
1601,1.651801,30
1602,1.546749,30
1603,-6.878806,30
1604,2.295862,29
1605,3.306339,16
1606,1.779811,23
1607,-0.107548,30
1608,-2.091383,28
1609,-8.273744,28
1610,-4.935668,16
1611,-1.03661,21
1612,2.320947,30
1613,0.621423,17
1614,-4.778976,30
1615,-0.06429,30
1616,-2.256597,30
1617,-0.187848,30
1618,-1.148553,30
1619,2.274776,15
1620,0.191454,16
1621,-2.231502,11
1622,1.446178,17
1623,-1.134824,30
1624,-0.273923,23
1625,1.822778,30
1626,-5.206121,30
1627,-2.405331,30
1628,2.135347,21
1629,1.659834,21
1630,2.919275,20
1631,0.123028,30
1632,-8.985237,30
1633,0.25234,30
1634,-3.395383,27
1635,-1.916143,18
1636,0.794448,25
1637,-2.232267,12
1638,0.738121,21
1639,0.112533,30
1640,1.649681,13
1641,-3.377629,30
1642,-1.999808,30
1643,0.573707,27
1644,-1.244351,30
1645,-0.727811,30
1646,-4.856011,30
1647,-2.019564,30
1648,2.519592,30
1649,-0.003669,30
1650,-0.026089,28
1651,-3.023851,30
1652,-12.904384,30
1653,0.756754,22
1654,2.41121,30
1655,2.403819,15
1656,0.683018,16
1657,3.158352,30
1658,-0.103533,30
1659,-2.351964,30
1660,2.658562,17
1661,-3.852275,26
1662,2.325967,13
1663,0.547869,30
1664,0.158995,15
1665,1.764271,30
1666,-0.827872,30
1667,-7.801586,30
1668,0.060576,21
1669,-3.841111,25
1670,0.735318,21
1671,-1.494583,30
1672,0.427024,30
1673,-1.545255,18
1674,-0.392194,30
1675,0.688327,25
1676,-7.54403,30
1677,-1.206863,30
1678,0.316403,30
1679,-0.636743,13
1680,-1.062316,12
1681,-4.694748,30
1682,-5.394549,24
1683,0.993396,30
1684,-2.715506,30
1685,-3.127458,30
1686,-5.007866,30
1687,0.748847,25
1688,-6.506425,23
1689,-0.223356,26
1690,0.040108,30
1691,-0.92431,30
1692,-1.266492,30
1693,-0.366015,12
1694,-4.907563,30
1695,1.217262,30
1696,-5.078815,18
1697,0.928275,23
1698,-5.451498,27
1699,-1.042653,24
1700,1.716003,30
1701,1.041315,28
1702,-2.622317,30
1703,-2.425038,29
1704,-2.509738,13
1705,-9.249231,30
1706,-8.123881,24
1707,-1.634358,14
1708,3.956401,24
1709,0.902606,16
1710,-1.948071,25
1711,-0.132962,30
1712,-4.863806,30
1713,-3.269932,26
1714,-5.485029,23
1715,0.132851,24
1716,1.766997,22
1717,1.90365,18
1718,1.292558,27
1719,-3.755245,27
1720,-0.773147,15
1721,0.268159,16
1722,-0.460339,12
1723,-0.34456,30
1724,-5.646863,30
1725,-1.503568,18
1726,-2.09792,23
1727,-2.755316,30
1728,2.058833,12
1729,-2.874407,22
1730,1.461609,27
1731,1.9423,22
1732,2.381272,26
1733,-3.862492,22
1734,-7.359565,25
1735,1.354308,29
1736,-4.439056,19
1737,-0.399651,24
1738,-3.9024,25
1739,0.676648,13
1740,1.974286,30
1741,-0.854227,26
1742,1.206749,21
1743,0.412353,29
1744,1.229631,12
1745,0.925439,25
1746,0.455629,18
1747,-7.145336,30
1748,-0.871814,19
1749,-8.174661,21
1750,-7.733018,30
1751,0.850056,14
1752,-0.692211,26
1753,-0.043358,28
1754,-0.476753,30
1755,-0.795891,14
1756,-5.834294,30
1757,-1.590341,16
1758,0.082445,16
1759,1.588199,27
1760,-2.67999,20
1761,0.212397,30
1762,-3.506147,29
1763,-0.871796,30
1764,0.981898,18
1765,-2.069963,26
1766,0.008556,30
1767,0.431233,26
1768,-0.425578,30
1769,0.857856,30
1770,0.617279,14
1771,0.306973,20
1772,-0.573975,18
1773,-1.584599,17
1774,2.085384,30
1775,-6.00361,24
1776,-0.93898,30
1777,1.537411,25
1778,-3.352393,30
1779,1.793641,30
1780,2.623221,20
1781,0.073805,30
1782,-9.369402,25
1783,-2.651361,19
1784,0.225836,29
1785,-0.722596,25
1786,-3.705499,18
1787,0.171399,28
1788,-1.344589,30
1789,-0.889117,30
1790,3.319354,29
1791,-5.599498,19
1792,-6.334982,23
1793,-4.713504,30
1794,-2.630204,30
1795,-0.554729,30
1796,-2.425813,29
1797,-11.337771,30
1798,1.596643,30
1799,0.790616,29
1800,0.925901,22
1801,-9.591163,30
1802,-1.256736,30
1803,1.333798,13
1804,2.497066,19
1805,-6.873342,30
1806,-8.314916,30
1807,-1.834317,30
1808,2.63005,23
1809,-1.127738,30
1810,2.286976,30
1811,1.207811,30
1812,-5.902381,21
1813,-8.396381,27
1814,2.159748,19
1815,-2.570024,23
1816,-6.735203,25
1817,-3.254805,26
1818,-0.119259,30
1819,-0.058031,30
1820,-0.675133,27
1821,-1.301478,30
1822,-6.105872,25
1823,-2.432663,27
1824,1.491298,30
1825,0.150123,13
1826,-4.028104,30
1827,0.254493,17
1828,-3.680602,18
1829,1.778442,27
1830,0.803604,21
1831,-4.809526,15
1832,-2.422847,18
1833,4.105588,14
1834,1.895841,21
1835,0.829419,19
1836,0.561737,24
1837,-3.598468,30
1838,2.980661,29
1839,1.815712,30
1840,-0.63108,28
1841,2.123034,15
1842,-1.310611,24
1843,2.098899,30
1844,-4.257452,23
1845,1.373886,17
1846,-0.792088,24
1847,-0.517554,28
1848,4.279336,20
1849,-0.396253,27
1850,-0.389066,11
1851,-2.357533,30
1852,-4.164608,30
1853,-0.551899,19
1854,-2.816403,19
1855,0.631372,11
1856,-8.308121,29
1857,-3.701957,30
1858,-1.868727,24
1859,1.781324,26
1860,1.490487,24
1861,-0.435867,30
1862,0.989147,24
1863,1.497038,28
1864,-2.270741,28
1865,-3.047727,22
1866,-1.386617,19
1867,2.066086,24
1868,-5.932502,30
1869,0.150529,26
1870,-5.535916,22
1871,2.156391,18
1872,-0.301216,30
1873,-6.502117,30
1874,0.762256,13
1875,0.077278,30
1876,2.611845,30
1877,1.782237,15
1878,-3.34009,30
1879,-2.704095,25
1880,-1.607016,30
1881,2.002786,30
1882,-1.020687,19
1883,2.290453,24
1884,-6.039982,30
1885,-0.470791,30
1886,-4.890055,30
1887,-1.837045,11
1888,0.65874,12
1889,-3.439827,25
1890,0.436256,30
1891,1.589644,13
1892,-1.919945,30
1893,-0.968036,30
1894,0.046359,24
1895,-1.528498,27
1896,-3.66873,30
1897,-5.066089,30
1898,0.928361,30
1899,-0.063309,30
1900,-3.048588,30
1901,0.327789,30
1902,-1.215894,30
1903,-0.451342,22
1904,-6.875657,30
1905,0.906509,21
1906,-0.290244,12
1907,2.466649,23
1908,-1.403617,20
1909,1.159012,22
1910,-0.822948,18
1911,0.594188,18
1912,-0.137978,16
1913,-4.928368,23
1914,0.214606,19
1915,2.518485,18
1916,-1.653352,26
1917,-4.80174,30
1918,-3.614321,19
1919,-1.474059,30
1920,-2.228606,30
1921,1.679885,26
1922,1.617181,30
1923,-0.066509,15
1924,2.044059,30
1925,0.406102,30
1926,-0.16018,24
1927,-3.230989,25
1928,-7.454249,30
1929,0.767148,23
1930,2.387384,17
1931,-5.050468,24
1932,-2.528787,23
1933,-2.365319,22
1934,-0.605428,25
1935,-0.602178,18
1936,-0.947661,17
1937,1.715966,19
1938,3.51876,24
1939,-5.041014,17
1940,-0.242834,14
1941,-0.275267,25
1942,-0.932182,12
1943,-2.191216,30
1944,3.1694,24
1945,-5.808504,18
1946,1.02066,30
1947,-0.597364,25
1948,-6.372667,29
1949,-2.443799,18
1950,0.333216,30
1951,3.43201,30
1952,-6.699805,30
1953,0.250805,30
1954,1.017195,30
1955,-0.588464,30
1956,-3.264593,30
1957,-0.202732,23
1958,-3.493113,30
1959,3.100816,21
1960,1.916934,13
1961,-0.858567,18
1962,-3.845221,30
1963,-1.026207,17
1964,1.076342,30
1965,0.267041,21
1966,2.231499,30
1967,-3.464668,30
1968,-3.160972,30
1969,-0.175855,15
1970,-5.010258,22
1971,-1.088749,15
1972,-3.099952,19
1973,1.094451,30
1974,0.240249,21
1975,-7.713343,30
1976,-0.494169,17
1977,-11.129376,25
1978,2.73668,30
1979,0.0605,30
1980,-0.139745,23
1981,1.278441,19
1982,-6.698618,23
1983,2.010446,16
1984,1.55216,30
1985,2.209699,27
1986,-2.164236,22
1987,-6.099221,28
1988,-0.416309,16
1989,-3.086052,14
1990,0.88999,25
1991,-0.17054,24
1992,0.319947,27
1993,2.232432,29
1994,3.1112,27
1995,0.803838,30
1996,-1.714805,14
1997,2.026096,30
1998,2.211631,19
1999,-4.536359,23
2000,1.544724,15
2001,-3.053684,25
2002,0.775407,16
2003,3.816394,29
2004,1.147209,21
2005,0.419827,27
2006,-0.693438,19
2007,-1.27035,24
2008,-4.529964,26
2009,2.103668,26
2010,-2.791812,25
2011,-2.366494,21
2012,-3.051167,30
2013,1.427601,30
2014,2.535555,26
2015,1.59119,30
2016,-0.190229,30
2017,-3.241875,30
2018,-2.204853,19
2019,-3.41865,27
2020,-2.138586,25
2021,0.766091,25
2022,0.697721,30
2023,0.504392,30
2024,0.283101,26
2025,0.121074,29
2026,-0.367311,23
2027,-2.061071,30
2028,-0.133841,21
2029,-6.449929,23
2030,-2.735829,30
2031,-0.136778,13
2032,-6.485094,30
2033,1.417576,14
2034,0.029449,30
2035,-2.738307,30
2036,-3.348647,26
2037,1.264321,16
2038,-2.944061,26
2039,-1.02145,19
2040,-13.868819,26
2041,1.440846,28
2042,-8.629843,24
2043,1.637702,30
2044,0.012846,23
2045,2.113511,12
2046,-4.441641,23
2047,-3.872724,18
2048,-6.305235,30
2049,-1.7179,30
2050,-6.728456,30
2051,-2.464502,30
2052,0.161807,30
2053,-1.036805,30
2054,0.205281,30
2055,-2.329941,19
2056,-3.406664,18
2057,1.670027,23
2058,0.024405,27
2059,-0.23602,17
2060,0.222548,21
2061,-2.507476,30
2062,-1.100364,23
2063,1.512184,15
2064,-11.943636,28
2065,-1.476564,23
2066,1.382714,27
2067,-3.185039,30
2068,-3.154972,28
2069,-1.128639,30
2070,-0.175091,11
2071,-2.661144,30
2072,-3.971536,28
2073,-4.46643,11
2074,-0.261356,25
2075,-2.576003,27
2076,-0.371894,30
2077,-1.268342,30
2078,2.162581,22
2079,1.650163,30
2080,-1.611308,19
2081,-6.576967,23
2082,-1.402953,21
2083,-1.365043,28
2084,-7.289863,14
2085,-6.596324,30
2086,2.518012,26
2087,-3.241559,24
2088,-7.982414,30
2089,-2.191421,27
2090,2.092588,15
2091,0.859159,18
2092,1.718474,28
2093,-5.404433,30
2094,1.229803,27
2095,1.875136,30
2096,1.849275,24
2097,2.804244,30
2098,-0.976868,26
2099,-4.22611,21
2100,-0.59804,23
2101,1.43989,26
2102,2.894254,30
2103,2.098647,30
2104,-6.268617,30
2105,-0.464557,18
2106,2.905115,19
2107,1.672454,21
2108,-2.127794,20
2109,1.739513,30
2110,-3.78756,24
2111,-2.472451,30
2112,-0.421857,24
2113,-4.567576,23
2114,0.963644,25
2115,0.347288,30
2116,-1.429155,25
2117,0.087456,30
2118,-6.634224,22
2119,-4.942112,30
2120,-0.77354,30
2121,2.322479,27
2122,-4.772217,30
2123,1.164369,22
2124,0.627421,16
2125,-1.417783,30
2126,0.223693,26
2127,-3.141381,20
2128,1.618262,30
2129,-0.681262,18
2130,0.759778,26
2131,-4.817919,30
2132,2.550755,30
2133,-4.811708,30
2134,-3.56212,30
2135,2.29875,30
2136,-4.023347,30
2137,2.763618,27
2138,-3.338509,30
2139,-0.617837,30
2140,0.443432,27
2141,0.7386,30
2142,-0.757591,18
2143,1.838344,17
2144,1.689153,30
2145,-2.924552,30
2146,0.536342,30
2147,1.118592,30
2148,0.070441,30
2149,-1.743459,29
2150,-2.548137,18
2151,-3.235487,15
2152,-0.685977,27
2153,3.442513,21
2154,1.758021,30
2155,0.201907,30
2156,-0.582186,20
2157,-0.479947,23
2158,-0.17051,30
2159,-4.967214,30
2160,-2.383087,30
2161,-2.431021,20
2162,2.371015,27
2163,-4.387461,30
2164,1.945378,30
2165,-3.551347,30
2166,-5.222199,30
2167,-4.312359,21
2168,1.739568,28
2169,-3.3381,30
2170,-1.380996,30
2171,0.590055,26
2172,-2.07124,30
2173,1.08415,30
2174,-0.390273,30
2175,-0.83213,21
2176,-3.855476,30
2177,-8.185826,16
2178,-5.963724,21
2179,3.251328,22
2180,-2.898169,23
2181,-2.602369,24
2182,0.075626,18
2183,-2.449391,30
2184,1.562168,24
2185,-9.210697,30
2186,-3.471,27
2187,0.679566,22
2188,-0.27705,25
2189,-0.865225,19
2190,-1.25904,19
2191,-1.512574,26
2192,1.515137,10
2193,2.342479,30
2194,0.726861,30
2195,1.739679,18
2196,-5.266267,30
2197,-0.942041,18
2198,2.426422,13
2199,2.4932,23
2200,-0.042385,19
2201,-5.671615,29
2202,-4.359386,24
2203,1.418763,17
2204,-2.477384,17
2205,1.042661,13
2206,-0.953833,30
2207,2.29001,27
2208,1.291794,15
2209,-0.964648,15
2210,-2.476652,25
2211,-4.552279,21
2212,0.404004,30
2213,-7.825547,28
2214,-3.081177,25
2215,0.689457,26
2216,-0.058998,30
2217,-1.926645,19
2218,-0.388374,26
2219,2.061739,18
2220,0.971321,21
2221,-5.183528,14
2222,2.472658,19
2223,-2.329717,30
2224,-1.215979,27
2225,3.212394,30
2226,3.031056,22
2227,-2.499706,25
2228,1.556669,25
2229,-1.271196,12
2230,-0.035381,30
2231,-1.449466,18
2232,2.524571,16
2233,-6.143121,30
2234,2.984528,20
2235,1.657569,26
2236,-2.751643,30
2237,-2.119271,30
2238,-4.119347,30
2239,-2.009881,20
2240,0.355595,28
2241,2.333855,30
2242,1.643993,17
2243,-2.49451,30
2244,-1.049784,22
2245,-1.162408,30
2246,-1.704702,30
2247,-0.711832,15
2248,2.198413,22
2249,-1.650127,24
2250,0.837036,30
2251,-2.741779,21
2252,-2.143415,30
2253,3.224402,15
2254,0.333802,30
2255,-6.408787,30
2256,-1.669571,30
2257,2.357905,30
2258,-0.584377,23
2259,2.2774,30
2260,-5.241958,23
2261,0.233255,17
2262,-2.701828,20
2263,-4.887214,27
2264,-3.257372,26
2265,-5.509143,30
2266,-1.918578,30
2267,2.433448,16
2268,2.845456,30
2269,-3.223348,28
2270,-10.117713,24
2271,0.294982,30
2272,-7.670731,28
2273,-0.221523,28
2274,-4.002064,22
2275,0.326427,30
2276,4.267168,20
2277,-0.061351,30
2278,-0.765195,26
2279,1.975912,30
2280,0.105721,11
2281,-6.323333,30
2282,-2.760721,30
2283,1.660744,30
2284,-0.506664,28
2285,0.674833,17
2286,-0.061502,16
2287,-4.453308,23
2288,2.327325,30
2289,-1.134111,30
2290,-1.616019,15
2291,-2.041976,24
2292,1.029378,26
2293,-0.938175,16
2294,-4.691072,30
2295,-0.105174,30
2296,1.520182,30
2297,2.786988,21
2298,-8.629491,25
2299,2.522873,24
2300,0.830074,14
2301,0.823309,25
2302,-0.822007,22
2303,-1.379178,14
2304,0.151277,26
2305,-10.675038,30
2306,1.645705,28
2307,-5.761812,21
2308,-3.431031,21
2309,-3.618619,23
2310,-1.292851,18
2311,-3.140706,20
2312,1.400659,30
2313,-5.751372,23
2314,-1.808518,14
2315,3.695873,27
2316,1.440674,14
2317,-1.815926,21
2318,0.04262,9
2319,2.684794,30
2320,-0.546229,30
2321,2.235898,30
2322,-0.199346,11
2323,-4.502799,20
2324,-0.022864,18
2325,-1.461247,30
2326,-2.482468,27
2327,2.95595,24
2328,-1.512936,23
2329,-4.868218,24
2330,0.513333,10
2331,0.279921,24
2332,-4.271516,24
2333,2.376435,30
2334,1.601346,15
2335,0.079158,17
2336,1.587985,14
2337,-1.388948,30
2338,-6.351461,25
2339,2.047069,30
2340,-1.090813,28
2341,1.950589,30
2342,0.646857,30
2343,-0.565591,15
2344,1.701466,14
2345,-5.103188,11
2346,0.20077,15
2347,1.207801,26
2348,-0.893287,23
2349,1.107895,14
2350,0.808415,23
2351,1.458254,21
2352,1.65758,30
2353,-6.681508,20
2354,3.045677,30
2355,1.558338,18
2356,2.520069,19
2357,-2.316244,28
2358,-1.731096,16
2359,-2.102411,30
2360,-3.400321,30
2361,-4.638829,25
2362,-1.580896,30
2363,1.98806,20
2364,1.618241,24
2365,-1.266497,18
2366,-2.029323,23
2367,2.849899,26
2368,1.639853,29
2369,-1.930205,25
2370,-7.034879,22
2371,-4.422347,30
2372,-2.767726,14
2373,0.551068,21
2374,0.290956,21
2375,-3.028379,30
2376,-0.506309,10
2377,-6.3686,28
2378,-0.733509,30
2379,-0.794076,30
2380,-1.138584,20
2381,-0.742754,23
2382,-3.53972,30
2383,-4.297087,27
2384,-1.050321,19
2385,0.555167,30
2386,1.805627,18
2387,-0.244837,30
2388,0.792097,15
2389,-6.833758,25
2390,-6.237406,28
2391,0.141497,30
2392,-1.181659,20
2393,-1.836483,22
2394,-8.856239,30
2395,1.607341,13
2396,0.082124,30
2397,-4.510187,21
2398,-4.637792,20
2399,0.025531,20
2400,2.931795,30
2401,1.39599,16
2402,-3.204811,11
2403,1.42113,27
2404,-0.147038,17
2405,-2.44108,14
2406,2.20681,26
2407,-5.157325,19
2408,-2.763527,26
2409,-0.719101,26
2410,2.329047,30
2411,-1.653914,30
2412,1.554689,21
2413,-0.45951,20
2414,-2.520151,26
2415,-5.021282,15
2416,-1.904344,18
2417,-1.820797,17
2418,1.916878,21
2419,-1.944612,17
2420,-2.412268,30
2421,-1.109899,16
2422,2.519607,19
2423,-0.522856,30
2424,1.019318,22
2425,1.424979,27
2426,-0.612093,15
2427,-1.097042,11
2428,1.596944,19
2429,3.272902,30
2430,2.789019,21
2431,2.115874,15
2432,-3.190184,29
2433,2.231957,24
2434,0.240225,29
2435,0.917379,30
2436,-0.513008,10
2437,2.329475,30
2438,2.110238,30
2439,-0.524249,19
2440,1.057545,27
2441,-4.620664,24
2442,0.908109,30
2443,-3.01696,19
2444,-1.7957,30
2445,0.616854,30
2446,-0.008998,30
2447,1.010598,20
2448,-9.465695,30
2449,2.116791,22
2450,-1.415394,30
2451,0.433401,21
2452,-2.21452,22
2453,2.786268,22
2454,-1.568683,25
2455,0.628273,29
2456,2.651635,17
2457,-2.215745,30
2458,3.085758,22
2459,0.063122,15
2460,-2.825973,22
2461,-1.464941,30
2462,-5.930208,30
2463,-2.03153,30
2464,1.141415,30
2465,-0.820759,19
2466,-4.915548,30
2467,-6.126708,30
2468,-2.002483,20
2469,0.38727,23
2470,-5.148783,30
2471,-6.748637,30
2472,0.471689,30
2473,-7.103794,30
2474,2.888495,18
2475,-3.005194,29
2476,0.158576,27
2477,-1.266745,14
2478,0.244233,22
2479,0.826923,30
2480,0.031691,15
2481,-6.703543,30
2482,-1.823784,17
2483,3.271274,30
2484,-1.91473,30
2485,0.919319,21
2486,1.945,21
2487,-4.027189,21
2488,-1.513605,30
2489,-3.051095,18
2490,-2.53209,19
2491,0.528248,15
2492,-3.717073,30
2493,-2.708994,30
2494,2.78816,28
2495,0.636411,30
2496,-6.205741,19
2497,-0.024083,30
2498,-0.531069,19
2499,-11.005283,24
2500,-10.348063,26
2501,1.00958,19
2502,-6.433597,30
2503,-4.823251,25
2504,-1.522003,30
2505,-1.837646,29
2506,-0.962767,21
2507,-0.753524,17
2508,1.586995,22
2509,-4.109698,30
2510,-2.048085,24
2511,0.938792,15
2512,-0.641748,16
2513,-0.835256,11
2514,-0.631206,28
2515,1.127675,30
2516,0.025147,28
2517,-1.100627,27
2518,1.739804,19
2519,-0.430319,18
2520,-2.741339,30
2521,-11.22476,30
2522,-0.320086,30
2523,-0.332907,23
2524,1.401056,22
2525,-6.706205,19
2526,1.30396,30
2527,-0.023575,30
2528,2.31825,30
2529,-0.444619,30
2530,-0.452721,30
2531,-8.664551,23
2532,1.208107,23
2533,-0.301429,30
2534,1.822378,30
2535,-4.962353,26
2536,-0.794255,30
2537,-6.441293,30
2538,-7.48753,30
2539,-0.236219,30
2540,-6.348338,30
2541,-2.004225,19
2542,-3.139944,30
2543,2.567422,29
2544,2.56533,25
2545,-5.766324,30
2546,1.266578,25
2547,-6.213529,28
2548,-2.015175,27
2549,-0.403158,12
2550,0.692451,30
2551,-1.572631,17
2552,-2.789115,30
2553,-1.210637,23
2554,-0.21873,23
2555,-2.094355,29
2556,1.105723,17
2557,-0.55807,19
2558,1.591918,19
2559,1.393347,14
2560,0.464285,30
2561,0.345246,14
2562,-2.999542,29
2563,-5.432807,30
2564,0.273252,26
2565,-1.822721,25
2566,0.567518,28
2567,1.173282,19
2568,-4.503656,19
2569,-3.647769,30
2570,-3.719911,23
2571,2.101321,30
2572,-4.257527,18
2573,3.281728,24
2574,-3.037597,20
2575,1.937112,30
2576,2.188077,26
2577,-6.23126,30
2578,1.417968,26
2579,1.633523,28
2580,-1.755698,16
2581,-6.901137,22
2582,-0.218627,14
2583,-2.310907,24
2584,-0.179042,28
2585,-1.085034,10
2586,-0.149953,23
2587,-8.026918,30
2588,-2.80337,30
2589,-5.436606,23
2590,1.631148,19
2591,-6.221101,30
2592,3.029587,18
2593,-0.36469,30
2594,2.392567,24
2595,-0.890097,24
2596,1.835945,21
2597,-6.33854,30
2598,-7.695674,30
2599,0.345888,27
2600,-2.380886,30
2601,1.527422,27
2602,-4.439802,22
2603,0.889811,23
2604,-10.791696,30
2605,-7.405844,30
2606,-2.246849,19
2607,0.28416,19
2608,-4.498085,30
2609,-3.204446,25
2610,0.620845,30
2611,2.425213,18
2612,-2.281495,24
2613,2.815841,30
2614,-2.037823,24
2615,-1.661915,30
2616,0.12036,17
2617,0.730127,30
2618,1.85453,24
2619,-0.11077,30
2620,-2.066384,30
2621,0.496824,18
2622,-2.567908,18
2623,2.698291,30
2624,-0.069508,26
2625,-1.242773,25
2626,0.323323,30
2627,-2.597176,15
2628,-0.477551,25
2629,-1.589871,19
2630,-0.536138,30
2631,3.436277,27
2632,0.173989,30
2633,3.151993,18
2634,0.216514,30
