method,episode_reward,num_sensors,U_expected_undetected,V_void_probability,D_global_detection,D_min_worst_region_detection,U_max_worst_region_residual,D_mean_active_region_detection,risk_imbalance_cv,dominant_alpha_deg,dominant_p_km,sensors
dqn_sequential,3.285583722594794,3,6.917689698114307,0.0009901147642055348,0.30823103018856934,9.932223932196393e-10,0.40608524427179166,0.28591412583147924,0.2855956310319453,32.99999999999999,-0.5000000000000004,"[[6.1017, 9.9698], [6.1017, 4.9698], [3.1017, 4.9698]]"
dqn_sequential,3.3672234846116003,3,6.8434297057401245,0.0010664395464279842,0.3156570294259875,2.6998224322838382e-08,0.39053355381669513,0.29794844455267555,0.2855440438577733,92.99999999999999,1.1666666666666665,"[[7.7221, 7.906], [7.7221, 4.906], [3.7221, 4.906]]"
dqn_sequential,3.2434003127102766,3,6.895370278851576,0.0010124620118463134,0.3104629721148424,6.728898771513059e-09,0.3777431124123647,0.2920330967650044,0.3006924112752268,45.0,-1.5000000000000002,"[[8.0102, 1.5986], [7.0102, 3.5986], [4.0102, 5.5986]]"
dqn_sequential,3.354963958043211,3,6.78975518589457,0.0011252442161135835,0.32102448141054296,1.4626197697431564e-08,0.4109622442686128,0.29111071839779973,0.29659803903879706,57.0,-1.5000000000000002,"[[7.8584, 4.9945], [4.8584, 4.9945], [2.8584, 5.9945]]"
dqn_sequential,3.161631624628294,3,7.030252583985478,0.0008847082892261547,0.2969747416014522,2.1120749593706023e-10,0.42120007165763895,0.27593706817830876,0.30821815869641117,45.0,-1.5000000000000002,"[[8.5767, 1.2566], [7.5767, 4.2566], [4.5767, 5.2566]]"
dqn_sequential,3.41765674393833,3,6.795309532527993,0.0011190115449217094,0.32046904674720067,1.5953660614798082e-10,0.38720374457998985,0.29064414454721815,0.29503908800577994,50.99999999999999,-1.5000000000000002,"[[3.3404, 5.9368], [3.3404, 2.9368], [6.3404, 3.9368]]"
dqn_sequential,3.213859591493855,3,6.861025087860316,0.0010478392546027404,0.31389749121396837,6.750362779861518e-08,0.41684884728995475,0.28771054988661404,0.3124414169653861,39.0,-0.8333333333333335,"[[2.4246, 3.2123], [2.4246, 5.2123], [6.4246, 5.2123]]"
dqn_sequential,3.3072971220966525,3,6.891365191281462,0.0010165251420299738,0.3108634808718538,9.20030718276621e-12,0.38380771943517733,0.28951957648635696,0.28246850321913625,99.0,0.16666666666666652,"[[2.2332, 8.982], [3.2332, 5.982], [5.2332, 3.982]]"
dqn_sequential,3.1993723647433705,3,6.871923268612031,0.0010364817136856066,0.31280767313879687,1.2406179750179547e-08,0.36970532869104245,0.28479472523039945,0.30374508406914513,39.0,-0.8333333333333335,"[[2.7378, 2.7194], [2.7378, 4.7194], [5.7378, 5.7194]]"
dqn_sequential,3.135565167164033,3,6.932112481624635,0.0009759370401991017,0.3067887518375365,1.0899725566559937e-11,0.39691791791817477,0.2839287744656997,0.32174464030265065,45.0,-1.8333333333333335,"[[4.7116, 4.2176], [4.7116, 6.2176], [4.7116, 10.0]]"
dqn_sequential,3.386014713702321,3,6.828271846953642,0.001082727620780466,0.3171728153046358,3.3118723130609595e-07,0.40981098176768077,0.29968627981301166,0.304638009681222,50.99999999999999,-1.8333333333333335,"[[2.3322, 8.5177], [3.3322, 5.5177], [6.3322, 3.5177]]"
dqn_sequential,3.3966401053243196,3,6.816687172405324,0.0010953436028213668,0.31833128275946765,1.1192932802828182e-08,0.40109130142478977,0.2937534249901188,0.30711146415242,39.0,-0.8333333333333335,"[[5.7024, 8.8262], [5.7024, 4.8262], [2.7024, 4.8262]]"
dqn_sequential,3.1175138088877725,3,6.822320351110354,0.0010891906830822091,0.31776796488896464,3.497202527569243e-14,0.39953987207498537,0.28586941751392897,0.3017384236188817,176.99999999999997,-0.8333333333333335,"[[3.8819, 5.5832], [3.8819, 3.5832], [3.8819, 7.5832]]"
